h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,baseline_activity,speed_drop,ccis,status,color,cluster,centroid_lat,centroid_lon,avg_ccis,cell_count
8860145803fffff,5,9,12.9907861,77.5040872,"Muthuraya Swamy Street, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,5,9,12.9907861,77.5040872,"Muthuraya Swamy Street, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,5,9,12.9907861,77.5040872,"Muthuraya Swamy Street, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,3,0.0035799522673031,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,5,9,12.9907861,77.5040872,"Muthuraya Swamy Street, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",4,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,5,9,12.9907861,77.5040872,"Muthuraya Swamy Street, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",6,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,6,16,12.9894204,77.5064048,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",0,12,0.0143198090692124,0.3333333333333333,5.33,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,6,16,12.9894204,77.5064048,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,1,0.0011933174224343,1.0,16.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,6,16,12.9894204,77.5064048,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,16.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,6,16,12.9894204,77.5064048,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",4,1,0.0011933174224343,1.0,16.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,6,16,12.9894204,77.5064048,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",5,1,0.0011933174224343,1.0,16.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,7,9,12.9902347,77.5043269,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",0,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,7,9,12.9902347,77.5043269,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,7,9,12.9902347,77.5043269,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,4,0.0047732696897374,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,7,9,12.9902347,77.5043269,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",4,3,0.0035799522673031,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,21,6,12.989728,77.5055045,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",0,2,0.0023866348448687,1.0,6.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,21,6,12.989728,77.5055045,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,21,6,12.989728,77.5055045,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,21,6,12.989728,77.5055045,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,21,6,12.989728,77.5055045,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",4,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,22,12,12.9913783,77.5047309,"Hegganahalli Main Road, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0.0011933174224343,1.0,12.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,22,12,12.9913783,77.5047309,"Hegganahalli Main Road, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,2,0.0023866348448687,1.0,12.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,22,12,12.9913783,77.5047309,"Hegganahalli Main Road, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,12.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,22,12,12.9913783,77.5047309,"Hegganahalli Main Road, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",4,1,0.0011933174224343,1.0,12.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,22,12,12.9913783,77.5047309,"Hegganahalli Main Road, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",6,7,0.0083532219570405,0.7142857142857143,8.57,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145803fffff,23,6,12.9903628,77.504306,"Muthuraya Swamy Street, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
8860145809fffff,1,13,12.9875036,77.5194938,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",1,10,0.0119331742243436,0.3,3.9,monitor,#FFA500,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,1,13,12.9875036,77.5194938,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",3,2,0.0023866348448687,1.0,13.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,1,13,12.9875036,77.5194938,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",6,1,0.0011933174224343,1.0,13.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,2,27,12.9868717,77.5194017,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",1,8,0.0095465393794749,1.0,27.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,2,27,12.9868717,77.5194017,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",2,18,0.0214797136038186,0.5,13.5,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,2,27,12.9868717,77.5194017,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",5,1,0.0011933174224343,1.0,27.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,3,12,12.987615,77.5193167,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",1,7,0.0083532219570405,0.7142857142857143,8.57,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,3,12,12.987615,77.5193167,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",2,5,0.0059665871121718,1.0,12.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,4,41,12.9869673,77.5191199,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",0,8,0.0095465393794749,1.0,41.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,4,41,12.9869673,77.5191199,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",2,13,0.0155131264916467,1.0,41.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,4,41,12.9869673,77.5191199,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",5,20,0.0238663484486873,1.0,41.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,5,21,12.9874674,77.5193748,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",2,5,0.0059665871121718,1.0,21.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,5,21,12.9874674,77.5193748,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",3,9,0.0107398568019093,1.0,21.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,5,21,12.9874674,77.5193748,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",5,7,0.0083532219570405,1.0,21.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,6,7,12.9865362,77.5190452,"Dr Rajkumar Puniya Bhoomi Road, Devaraju Urs Colony, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",2,2,0.0023866348448687,1.0,7.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,6,7,12.9865362,77.5190452,"Dr Rajkumar Puniya Bhoomi Road, Devaraju Urs Colony, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",3,2,0.0023866348448687,1.0,7.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,6,7,12.9865362,77.5190452,"Dr Rajkumar Puniya Bhoomi Road, Devaraju Urs Colony, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",5,3,0.0035799522673031,1.0,7.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,7,5,12.9872628,77.5188014,"1st Cross Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",5,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,8,20,12.9870335,77.5191249,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",4,1,0.0011933174224343,1.0,20.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,9,26,12.9869673,77.5191199,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",0,11,0.013126491646778,1.0,26.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,9,26,12.9869673,77.5191199,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",3,15,0.0178997613365155,0.7333333333333333,19.07,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,21,10,12.9876404,77.5193776,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",2,4,0.0047732696897374,1.0,10.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,21,10,12.9876404,77.5193776,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",4,4,0.0047732696897374,1.0,10.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,21,10,12.9876404,77.5193776,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",6,2,0.0023866348448687,1.0,10.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,22,35,12.9869819,77.5192223,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",0,9,0.0107398568019093,1.0,35.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,22,35,12.9869819,77.5192223,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",2,2,0.0023866348448687,1.0,35.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,22,35,12.9869819,77.5192223,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",3,7,0.0083532219570405,1.0,35.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,22,35,12.9869819,77.5192223,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",6,17,0.0202863961813842,1.0,35.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
8860145809fffff,23,14,12.9872795,77.5187901,"1st Cross Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",6,1,0.0011933174224343,1.0,14.0,critical,#FF4B4B,4,12.987159579310346,77.51923854482757,19.966896551724137,29.0
886014580bfffff,0,9,12.9889859,77.507789,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,4,0.0047732696897374,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,0,9,12.9889859,77.507789,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,0,9,12.9889859,77.507789,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,0,9,12.9889859,77.507789,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",5,1,0.0011933174224343,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,0,9,12.9889859,77.507789,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",6,2,0.0023866348448687,1.0,9.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,1,7,12.9891366,77.5077436,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0.0011933174224343,1.0,7.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,1,7,12.9891366,77.5077436,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,2,0.0023866348448687,1.0,7.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,1,7,12.9891366,77.5077436,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,7.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,1,7,12.9891366,77.5077436,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",4,1,0.0011933174224343,1.0,7.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,1,7,12.9891366,77.5077436,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",6,2,0.0023866348448687,1.0,7.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,2,5,12.9890583,77.5081637,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,2,5,12.9890583,77.5081637,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,2,5,12.9890583,77.5081637,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",5,3,0.0035799522673031,0.6666666666666666,3.33,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,4,8,12.9889788,77.5083095,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,4,0.0047732696897374,1.0,8.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,4,8,12.9889788,77.5083095,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2,2,0.0023866348448687,1.0,8.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,4,8,12.9889788,77.5083095,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,8.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,4,8,12.9889788,77.5083095,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",5,1,0.0011933174224343,1.0,8.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,5,5,12.9890273,77.5078276,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,2,0.0023866348448687,1.0,5.0,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,5,5,12.9890273,77.5078276,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",5,3,0.0035799522673031,0.6666666666666666,3.33,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,6,11,12.9891782,77.5075063,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",0,8,0.0095465393794749,0.375,4.12,monitor,#FFA500,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,6,11,12.9891782,77.5075063,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0.0011933174224343,1.0,11.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,6,11,12.9891782,77.5075063,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",3,1,0.0011933174224343,1.0,11.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
886014580bfffff,6,11,12.9891782,77.5075063,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",6,1,0.0011933174224343,1.0,11.0,critical,#FF4B4B,3,12.989687604237288,77.50414707118645,19.47949152542373,118.0
